epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
123,3989.14,1.50652,0.77723,1.0177,0.5895,0.6345,0.65386,0.38221,1.37026,0.80961,0.97097,0.0075844,0.0075844,0.0075844
124,4021.73,1.50618,0.77657,1.01684,0.75583,0.67852,0.73757,0.42315,1.35302,0.7167,0.96395,0.0075646,0.0075646,0.0075646
125,4054.18,1.51822,0.78247,1.01947,0.66261,0.66932,0.66375,0.38793,1.36415,0.77304,0.9648,0.0075448,0.0075448,0.0075448
126,4086.85,1.51861,0.78327,1.01514,0.78826,0.65053,0.74482,0.4303,1.359,0.73529,0.96323,0.007525,0.007525,0.007525
127,4119.36,1.50829,0.77129,1.01399,0.6839,0.69985,0.72103,0.42031,1.35001,0.72785,0.96618,0.0075052,0.0075052,0.0075052
128,4151.83,1.49977,0.77623,1.01838,0.70716,0.66887,0.69196,0.40309,1.36821,0.73279,0.96677,0.0074854,0.0074854,0.0074854
129,4184.5,1.5061,0.77085,1.00638,0.7171,0.6357,0.68594,0.38477,1.43212,0.77817,0.9816,0.0074656,0.0074656,0.0074656
130,4216.91,1.50784,0.77307,1.01443,0.72064,0.6534,0.70138,0.40819,1.37201,0.73758,0.97079,0.0074458,0.0074458,0.0074458
131,4249.45,1.52012,0.7739,1.01766,0.77146,0.65432,0.7221,0.42073,1.34339,0.72208,0.96148,0.007426,0.007426,0.007426
132,4281.84,1.50377,0.76936,1.01576,0.69142,0.60641,0.64204,0.38165,1.36003,0.78929,0.9624,0.0074062,0.0074062,0.0074062
133,4314.1,1.49265,0.76748,1.01432,0.75344,0.61664,0.68628,0.39823,1.37456,0.77694,0.96812,0.0073864,0.0073864,0.0073864
134,4346.72,1.50147,0.76828,1.01425,0.79055,0.6053,0.70259,0.40525,1.3865,0.77256,0.96914,0.0073666,0.0073666,0.0073666
135,4379.26,1.50329,0.767,1.0086,0.63541,0.62305,0.63842,0.37571,1.37103,0.79635,0.96167,0.0073468,0.0073468,0.0073468
136,4411.65,1.50355,0.7663,1.01041,0.70034,0.64298,0.70188,0.40797,1.37485,0.75058,0.96436,0.007327,0.007327,0.007327
137,4444.17,1.49842,0.7668,1.0073,0.60785,0.53486,0.5788,0.34957,1.39707,0.88866,0.96926,0.0073072,0.0073072,0.0073072
138,4476.57,1.50741,0.76431,1.01404,0.67464,0.58391,0.6361,0.38008,1.34912,0.81661,0.96209,0.0072874,0.0072874,0.0072874
139,4508.84,1.49555,0.76837,1.01211,0.70439,0.61397,0.65534,0.38277,1.38784,0.80622,0.97219,0.0072676,0.0072676,0.0072676
140,4541.06,1.49975,0.76519,1.0103,0.65,0.60718,0.64024,0.38089,1.35521,0.84872,0.95913,0.0072478,0.0072478,0.0072478
141,4573.44,1.48304,0.76356,1.00764,0.70749,0.61679,0.65081,0.39078,1.35292,0.77343,0.95776,0.007228,0.007228,0.007228
142,4605.92,1.49094,0.75926,1.01428,0.72513,0.64323,0.67685,0.39609,1.37075,0.79492,0.95886,0.0072082,0.0072082,0.0072082
143,4638.3,1.47458,0.75813,1.00805,0.70768,0.64018,0.67254,0.38945,1.38957,0.79649,0.97253,0.0071884,0.0071884,0.0071884
144,4670.43,1.48241,0.76374,1.00933,0.74099,0.6414,0.69376,0.40025,1.39586,0.75255,0.96804,0.0071686,0.0071686,0.0071686
145,4703.01,1.49554,0.76695,1.01235,0.74735,0.65686,0.70896,0.40451,1.37813,0.72205,0.96596,0.0071488,0.0071488,0.0071488
146,4735.47,1.47814,0.75672,1.00847,0.76656,0.58453,0.65159,0.38385,1.36924,0.84418,0.9627,0.007129,0.007129,0.007129
147,4767.89,1.49229,0.76381,1.00962,0.68377,0.63934,0.66788,0.38966,1.3741,0.75625,0.96449,0.0071092,0.0071092,0.0071092
148,4800.11,1.47273,0.7578,1.01022,0.75406,0.60376,0.68935,0.40648,1.35107,0.76429,0.95802,0.0070894,0.0070894,0.0070894
149,4832.85,1.46908,0.7481,1.00224,0.7525,0.6173,0.67782,0.40415,1.3358,0.75186,0.95898,0.0070696,0.0070696,0.0070696
150,4865.23,1.472,0.75357,1.00891,0.63279,0.61113,0.62649,0.37991,1.33199,0.8567,0.95096,0.0070498,0.0070498,0.0070498
151,4897.4,1.47388,0.75201,1.00594,0.65478,0.63803,0.65675,0.38051,1.37891,0.77683,0.96959,0.00703,0.00703,0.00703
152,4929.87,1.46724,0.74248,0.99891,0.65997,0.59997,0.62603,0.37325,1.36505,0.82943,0.96313,0.0070102,0.0070102,0.0070102
153,4962.31,1.45557,0.74465,1.00129,0.72485,0.61584,0.67225,0.39532,1.37165,0.76985,0.9682,0.0069904,0.0069904,0.0069904
154,4994.77,1.46568,0.74403,1.00279,0.75115,0.61701,0.69091,0.4138,1.33137,0.7494,0.96299,0.0069706,0.0069706,0.0069706
155,5027.19,1.47187,0.74748,1.00141,0.7157,0.63608,0.68059,0.39457,1.38381,0.76156,0.96797,0.0069508,0.0069508,0.0069508
156,5059.71,1.48425,0.7456,1.00382,0.73679,0.63709,0.68833,0.4047,1.37761,0.76053,0.96259,0.006931,0.006931,0.006931
157,5092.12,1.46344,0.74942,1.00108,0.68804,0.6839,0.7021,0.40219,1.39087,0.74613,0.96622,0.0069112,0.0069112,0.0069112
158,5124.98,1.4818,0.75439,1.00121,0.7012,0.65175,0.67371,0.40694,1.33143,0.74657,0.95575,0.0068914,0.0068914,0.0068914
159,5157.34,1.47157,0.74961,1.00483,0.77501,0.67452,0.73136,0.42314,1.34384,0.71341,0.95614,0.0068716,0.0068716,0.0068716
160,5189.85,1.45419,0.74169,0.99916,0.65625,0.60851,0.63722,0.38609,1.34427,0.82628,0.95896,0.0068518,0.0068518,0.0068518
161,5222.1,1.46622,0.74608,1.00078,0.76426,0.67354,0.73886,0.42776,1.35083,0.70898,0.96676,0.006832,0.006832,0.006832
162,5254.49,1.47174,0.74262,0.99747,0.7044,0.63081,0.67405,0.39976,1.36711,0.75449,0.96356,0.0068122,0.0068122,0.0068122
163,5286.73,1.4624,0.74425,1.00075,0.6833,0.63675,0.67107,0.39485,1.3579,0.75716,0.96182,0.0067924,0.0067924,0.0067924
164,5319.08,1.45679,0.73624,1.00308,0.78396,0.66415,0.72603,0.41788,1.36297,0.72643,0.95927,0.0067726,0.0067726,0.0067726
165,5351.4,1.46114,0.73943,1.00107,0.70199,0.63418,0.68824,0.41521,1.32928,0.73996,0.95302,0.0067528,0.0067528,0.0067528
166,5383.47,1.43122,0.73574,0.9997,0.79343,0.60021,0.6756,0.39832,1.36288,0.7825,0.96413,0.006733,0.006733,0.006733
167,5415.63,1.45485,0.73274,1.0008,0.7988,0.61674,0.71337,0.42172,1.33395,0.73447,0.95326,0.0067132,0.0067132,0.0067132
168,5447.76,1.45193,0.73123,0.99982,0.71644,0.64867,0.68982,0.39829,1.36299,0.72805,0.96411,0.0066934,0.0066934,0.0066934
169,5480.03,1.45394,0.73477,1.00198,0.72609,0.58485,0.65608,0.38552,1.36398,0.78994,0.95998,0.0066736,0.0066736,0.0066736
170,5512.6,1.46127,0.74154,0.99702,0.69175,0.59556,0.64605,0.39319,1.3197,0.78759,0.95077,0.0066538,0.0066538,0.0066538
171,5545.22,1.44701,0.73438,0.99673,0.71683,0.63204,0.68094,0.40195,1.36139,0.73185,0.96152,0.006634,0.006634,0.006634
